SN:3K430000011413 BD:Apr 19 2021 VC:7d9ffae MD5:34e03199e6006f2831fb02c414d62259
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,     RD0_raw_us,         LTC0_v,      LTC0_v_sd,         LTC1_v,      LTC1_v_sd,             HZ,          HZ_sd,         Batt_v,      Batt_v_sd,        BattPer,     BattPer_sd, Temp_Status_mA,Analyzer_Status_mA,       Fit_Flag,      MIU_VALVE,       MIU_DESC
08/09/2023 16:13:25.070, 2.02862e+0, 0.00000e+0, 6.37504e+2, 0.00000e+0, 1.55865e+4, 0.00000e+0, 2.06074e+0, 0.00000e+0, 6.47598e+2, 0.00000e+0, 5.00114e+2, 0.00000e+0, 3.40743e+1, 0.00000e+0, 3.37773e+1, 0.00000e+0, 3.23365e+0, 0.00000e+0, 3.13871e+0, 0.00000e+0, 0.00000e+0, -9.42463e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.00604e+0, 0.00000e+0, 5.25459e+0, 0.00000e+0, 9.84875e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:26.068, 2.02858e+0, 0.00000e+0, 6.37632e+2, 0.00000e+0, 1.55750e+4, 0.00000e+0, 2.06067e+0, 0.00000e+0, 6.47721e+2, 0.00000e+0, 5.00280e+2, 0.00000e+0, 3.40724e+1, 0.00000e+0, 3.37775e+1, 0.00000e+0, 3.23351e+0, 0.00000e+0, 3.13685e+0, 0.00000e+0, 0.00000e+0, -9.42463e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.00100e+0, 0.00000e+0, 5.25479e+0, 0.00000e+0, 9.84991e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:27.070, 2.02916e+0, 0.00000e+0, 6.37246e+2, 0.00000e+0, 1.55679e+4, 0.00000e+0, 2.06124e+0, 0.00000e+0, 6.47323e+2, 0.00000e+0, 5.00007e+2, 0.00000e+0, 3.40693e+1, 0.00000e+0, 3.37833e+1, 0.00000e+0, 3.23300e+0, 0.00000e+0, 3.13718e+0, 0.00000e+0, 0.00000e+0, -9.42463e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.85222e-1, 0.00000e+0, 5.25497e+0, 0.00000e+0, 9.85100e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:28.065, 2.56411e+0, 0.00000e+0, 6.37710e+2, 0.00000e+0, 1.55337e+4, 0.00000e+0, 2.60457e+0, 0.00000e+0, 6.47772e+2, 0.00000e+0, 5.00257e+2, 0.00000e+0, 3.40676e+1, 0.00000e+0, 3.37830e+1, 0.00000e+0, 3.23450e+0, 0.00000e+0, 3.13815e+0, 0.00000e+0, 0.00000e+0, -9.42463e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.01937e+0, 0.00000e+0, 5.25513e+0, 0.00000e+0, 9.85194e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:29.067, 8.30980e+0, 0.00000e+0, 6.36243e+2, 0.00000e+0, 1.54672e+4, 0.00000e+0, 8.44035e+0, 0.00000e+0, 6.46238e+2, 0.00000e+0, 5.00085e+2, 0.00000e+0, 3.40664e+1, 0.00000e+0, 3.37799e+1, 0.00000e+0, 3.24215e+0, 0.00000e+0, 3.13763e+0, 0.00000e+0, 0.00000e+0, -9.42403e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.98004e-1, 0.00000e+0, 5.25520e+0, 0.00000e+0, 9.85239e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:30.066, 1.32632e+1, 0.00000e+0, 6.35182e+2, 0.00000e+0, 1.53154e+4, 0.00000e+0, 1.34695e+1, 0.00000e+0, 6.45061e+2, 0.00000e+0, 5.00259e+2, 0.00000e+0, 3.40660e+1, 0.00000e+0, 3.37751e+1, 0.00000e+0, 3.24877e+0, 0.00000e+0, 3.13768e+0, 0.00000e+0, 0.00000e+0, -9.42311e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.98004e-1, 0.00000e+0, 5.25538e+0, 0.00000e+0, 9.85347e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:31.074, 2.52122e+1, 0.00000e+0, 6.35089e+2, 0.00000e+0, 1.50925e+4, 0.00000e+0, 2.55986e+1, 0.00000e+0, 6.44821e+2, 0.00000e+0, 5.00046e+2, 0.00000e+0, 3.40651e+1, 0.00000e+0, 3.37761e+1, 0.00000e+0, 3.26422e+0, 0.00000e+0, 3.13847e+0, 0.00000e+0, 0.00000e+0, -9.42168e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.92063e-1, 0.00000e+0, 5.25561e+0, 0.00000e+0, 9.85482e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:32.074, 3.06198e+1, 0.00000e+0, 6.34937e+2, 0.00000e+0, 1.49706e+4, 0.00000e+0, 3.10851e+1, 0.00000e+0, 6.44586e+2, 0.00000e+0, 5.00221e+2, 0.00000e+0, 3.40656e+1, 0.00000e+0, 3.37778e+1, 0.00000e+0, 3.27235e+0, 0.00000e+0, 3.13747e+0, 0.00000e+0, 0.00000e+0, -9.42168e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.00806e+0, 0.00000e+0, 5.25584e+0, 0.00000e+0, 9.85616e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:33.069, 3.63154e+1, 0.00000e+0, 6.34703e+2, 0.00000e+0, 1.48394e+4, 0.00000e+0, 3.68624e+1, 0.00000e+0, 6.44264e+2, 0.00000e+0, 5.00116e+2, 0.00000e+0, 3.40618e+1, 0.00000e+0, 3.37753e+1, 0.00000e+0, 3.27951e+0, 0.00000e+0, 3.13792e+0, 0.00000e+0, 0.00000e+0, -9.41994e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.00000e+0, 0.00000e+0, 5.25602e+0, 0.00000e+0, 9.85725e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:34.068, 3.98802e+1, 0.00000e+0, 6.34189e+2, 0.00000e+0, 1.47863e+4, 0.00000e+0, 4.04787e+1, 0.00000e+0, 6.43708e+2, 0.00000e+0, 5.00237e+2, 0.00000e+0, 3.40592e+1, 0.00000e+0, 3.37867e+1, 0.00000e+0, 3.28437e+0, 0.00000e+0, 3.13731e+0, 0.00000e+0, 0.00000e+0, -9.41994e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.00402e+0, 0.00000e+0, 5.25613e+0, 0.00000e+0, 9.85790e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:35.072, 4.16557e+1, 0.00000e+0, 6.33705e+2, 0.00000e+0, 1.47237e+4, 0.00000e+0, 4.22782e+1, 0.00000e+0, 6.43175e+2, 0.00000e+0, 5.00128e+2, 0.00000e+0, 3.40580e+1, 0.00000e+0, 3.37833e+1, 0.00000e+0, 3.28637e+0, 0.00000e+0, 3.13786e+0, 0.00000e+0, 0.00000e+0, -9.41823e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.92063e-1, 0.00000e+0, 5.25631e+0, 0.00000e+0, 9.85900e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:36.067, 4.09214e+1, 0.00000e+0, 6.33226e+2, 0.00000e+0, 1.47642e+4, 0.00000e+0, 4.15346e+1, 0.00000e+0, 6.42716e+2, 0.00000e+0, 5.00232e+2, 0.00000e+0, 3.40608e+1, 0.00000e+0, 3.37888e+1, 0.00000e+0, 3.28635e+0, 0.00000e+0, 3.13728e+0, 0.00000e+0, 0.00000e+0, -9.41823e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.01215e+0, 0.00000e+0, 5.25648e+0, 0.00000e+0, 9.86002e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:37.064, 3.42205e+1, 0.00000e+0, 6.32193e+2, 0.00000e+0, 1.48845e+4, 0.00000e+0, 3.47375e+1, 0.00000e+0, 6.41745e+2, 0.00000e+0, 5.00162e+2, 0.00000e+0, 3.40635e+1, 0.00000e+0, 3.37846e+1, 0.00000e+0, 3.27809e+0, 0.00000e+0, 3.13843e+0, 0.00000e+0, 0.00000e+0, -9.41688e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.88142e-1, 0.00000e+0, 5.25666e+0, 0.00000e+0, 9.86105e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:38.069, 3.05905e+1, 0.00000e+0, 6.31302e+2, 0.00000e+0, 1.49764e+4, 0.00000e+0, 3.10556e+1, 0.00000e+0, 6.40901e+2, 0.00000e+0, 5.00194e+2, 0.00000e+0, 3.40601e+1, 0.00000e+0, 3.37943e+1, 0.00000e+0, 3.27301e+0, 0.00000e+0, 3.13697e+0, 0.00000e+0, 0.00000e+0, -9.41564e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.89120e-1, 0.00000e+0, 5.25675e+0, 0.00000e+0, 9.86160e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:39.064, 2.92893e+1, 0.00000e+0, 6.30637e+2, 0.00000e+0, 1.50096e+4, 0.00000e+0, 2.97356e+1, 0.00000e+0, 6.40247e+2, 0.00000e+0, 5.00238e+2, 0.00000e+0, 3.40566e+1, 0.00000e+0, 3.37956e+1, 0.00000e+0, 3.27001e+0, 0.00000e+0, 3.13746e+0, 0.00000e+0, 0.00000e+0, -9.41564e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.02041e+0, 0.00000e+0, 5.25699e+0, 0.00000e+0, 9.86301e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:40.068, 3.01698e+1, 0.00000e+0, 6.30378e+2, 0.00000e+0, 1.50303e+4, 0.00000e+0, 3.06302e+1, 0.00000e+0, 6.39997e+2, 0.00000e+0, 5.00106e+2, 0.00000e+0, 3.40556e+1, 0.00000e+0, 3.37975e+1, 0.00000e+0, 3.27272e+0, 0.00000e+0, 3.13717e+0, 0.00000e+0, 0.00000e+0, -9.41444e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.97009e-1, 0.00000e+0, 5.25715e+0, 0.00000e+0, 9.86400e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:41.064, 2.93458e+1, 0.00000e+0, 6.29521e+2, 0.00000e+0, 1.50214e+4, 0.00000e+0, 2.97933e+1, 0.00000e+0, 6.39122e+2, 0.00000e+0, 5.00222e+2, 0.00000e+0, 3.40546e+1, 0.00000e+0, 3.37901e+1, 0.00000e+0, 3.27149e+0, 0.00000e+0, 3.13791e+0, 0.00000e+0, 0.00000e+0, -9.41444e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.00908e+0, 0.00000e+0, 5.25731e+0, 0.00000e+0, 9.86494e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:42.063, 2.94889e+1, 0.00000e+0, 6.28922e+2, 0.00000e+0, 1.49512e+4, 0.00000e+0, 2.99365e+1, 0.00000e+0, 6.38468e+2, 0.00000e+0, 5.00074e+2, 0.00000e+0, 3.40527e+1, 0.00000e+0, 3.37986e+1, 0.00000e+0, 3.27167e+0, 0.00000e+0, 3.13759e+0, 0.00000e+0, 0.00000e+0, -9.41340e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.98004e-1, 0.00000e+0, 5.25748e+0, 0.00000e+0, 9.86596e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:43.063, 2.85563e+1, 0.00000e+0, 6.28279e+2, 0.00000e+0, 1.50434e+4, 0.00000e+0, 2.89924e+1, 0.00000e+0, 6.37875e+2, 0.00000e+0, 5.00231e+2, 0.00000e+0, 3.40491e+1, 0.00000e+0, 3.37945e+1, 0.00000e+0, 3.26994e+0, 0.00000e+0, 3.13736e+0, 0.00000e+0, 0.00000e+0, -9.41340e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.00402e+0, 0.00000e+0, 5.25765e+0, 0.00000e+0, 9.86698e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:44.069, 2.74345e+1, 0.00000e+0, 6.28181e+2, 0.00000e+0, 1.50473e+4, 0.00000e+0, 2.78536e+1, 0.00000e+0, 6.37777e+2, 0.00000e+0, 5.00069e+2, 0.00000e+0, 3.40554e+1, 0.00000e+0, 3.37993e+1, 0.00000e+0, 3.26896e+0, 0.00000e+0, 3.13815e+0, 0.00000e+0, 0.00000e+0, -9.41240e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.92063e-1, 0.00000e+0, 5.25789e+0, 0.00000e+0, 9.86842e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:45.067, 2.61485e+1, 0.00000e+0, 6.27722e+2, 0.00000e+0, 1.50531e+4, 0.00000e+0, 2.65481e+1, 0.00000e+0, 6.37315e+2, 0.00000e+0, 5.00237e+2, 0.00000e+0, 3.40538e+1, 0.00000e+0, 3.37938e+1, 0.00000e+0, 3.26652e+0, 0.00000e+0, 3.13718e+0, 0.00000e+0, 0.00000e+0, -9.41240e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.00503e+0, 0.00000e+0, 5.25798e+0, 0.00000e+0, 9.86895e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:46.069, 2.57353e+1, 0.00000e+0, 6.27663e+2, 0.00000e+0, 1.51154e+4, 0.00000e+0, 2.61302e+1, 0.00000e+0, 6.37296e+2, 0.00000e+0, 5.00075e+2, 0.00000e+0, 3.40479e+1, 0.00000e+0, 3.37970e+1, 0.00000e+0, 3.26691e+0, 0.00000e+0, 3.13676e+0, 0.00000e+0, 0.00000e+0, -9.41165e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.95025e-1, 0.00000e+0, 5.25812e+0, 0.00000e+0, 9.86973e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:47.071, 2.56541e+1, 0.00000e+0, 6.27438e+2, 0.00000e+0, 1.50790e+4, 0.00000e+0, 2.60468e+1, 0.00000e+0, 6.37044e+2, 0.00000e+0, 5.00235e+2, 0.00000e+0, 3.40448e+1, 0.00000e+0, 3.38004e+1, 0.00000e+0, 3.26622e+0, 0.00000e+0, 3.13570e+0, 0.00000e+0, 0.00000e+0, -9.41093e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.98004e-1, 0.00000e+0, 5.25819e+0, 0.00000e+0, 9.87020e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:48.069, 2.55411e+1, 0.00000e+0, 6.27353e+2, 0.00000e+0, 1.51211e+4, 0.00000e+0, 2.59332e+1, 0.00000e+0, 6.36985e+2, 0.00000e+0, 4.99995e+2, 0.00000e+0, 3.40430e+1, 0.00000e+0, 3.37984e+1, 0.00000e+0, 3.26581e+0, 0.00000e+0, 3.13774e+0, 0.00000e+0, 0.00000e+0, -9.41022e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.92063e-1, 0.00000e+0, 5.25851e+0, 0.00000e+0, 9.87206e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:49.071, 2.52815e+1, 0.00000e+0, 6.27296e+2, 0.00000e+0, 1.51005e+4, 0.00000e+0, 2.56691e+1, 0.00000e+0, 6.36913e+2, 0.00000e+0, 5.00207e+2, 0.00000e+0, 3.40417e+1, 0.00000e+0, 3.38045e+1, 0.00000e+0, 3.26691e+0, 0.00000e+0, 3.13755e+0, 0.00000e+0, 0.00000e+0, -9.41022e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.01010e+0, 0.00000e+0, 5.25869e+0, 0.00000e+0, 9.87314e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:50.073, 2.50937e+1, 0.00000e+0, 6.27495e+2, 0.00000e+0, 1.50910e+4, 0.00000e+0, 2.54782e+1, 0.00000e+0, 6.37110e+2, 0.00000e+0, 5.00010e+2, 0.00000e+0, 3.40416e+1, 0.00000e+0, 3.38016e+1, 0.00000e+0, 3.26573e+0, 0.00000e+0, 3.13787e+0, 0.00000e+0, 0.00000e+0, -9.40952e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.95025e-1, 0.00000e+0, 5.25885e+0, 0.00000e+0, 9.87410e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:51.067, 2.48310e+1, 0.00000e+0, 6.27279e+2, 0.00000e+0, 1.50783e+4, 0.00000e+0, 2.52111e+1, 0.00000e+0, 6.36882e+2, 0.00000e+0, 5.00183e+2, 0.00000e+0, 3.40387e+1, 0.00000e+0, 3.38088e+1, 0.00000e+0, 3.26416e+0, 0.00000e+0, 3.13701e+0, 0.00000e+0, 0.00000e+0, -9.40952e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.01523e+0, 0.00000e+0, 5.25894e+0, 0.00000e+0, 9.87466e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:52.062, 2.48500e+1, 0.00000e+0, 6.27150e+2, 0.00000e+0, 1.51838e+4, 0.00000e+0, 2.52331e+1, 0.00000e+0, 6.36819e+2, 0.00000e+0, 5.00057e+2, 0.00000e+0, 3.40397e+1, 0.00000e+0, 3.38025e+1, 0.00000e+0, 3.26595e+0, 0.00000e+0, 3.13802e+0, 0.00000e+0, 0.00000e+0, -9.40880e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.97009e-1, 0.00000e+0, 5.25920e+0, 0.00000e+0, 9.87620e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:53.003, 2.45028e+1, 0.00000e+0, 6.26975e+2, 0.00000e+0, 1.51103e+4, 0.00000e+0, 2.48787e+1, 0.00000e+0, 6.36595e+2, 0.00000e+0, 5.00147e+2, 0.00000e+0, 3.40369e+1, 0.00000e+0, 3.38234e+1, 0.00000e+0, 3.26462e+0, 0.00000e+0, 3.13790e+0, 0.00000e+0, 0.00000e+0, -9.40880e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.06383e+0, 0.00000e+0, 5.25938e+0, 0.00000e+0, 9.87726e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:53.998, 2.45466e+1, 0.00000e+0, 6.26608e+2, 0.00000e+0, 1.51100e+4, 0.00000e+0, 2.49232e+1, 0.00000e+0, 6.36221e+2, 0.00000e+0, 5.00181e+2, 0.00000e+0, 3.40342e+1, 0.00000e+0, 3.38206e+1, 0.00000e+0, 3.26479e+0, 0.00000e+0, 3.13788e+0, 0.00000e+0, 0.00000e+0, -9.40825e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.95025e-1, 0.00000e+0, 5.25955e+0, 0.00000e+0, 9.87829e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:54.993, 2.52476e+1, 0.00000e+0, 6.26499e+2, 0.00000e+0, 1.51324e+4, 0.00000e+0, 2.56355e+1, 0.00000e+0, 6.36125e+2, 0.00000e+0, 5.00001e+2, 0.00000e+0, 3.40320e+1, 0.00000e+0, 3.38159e+1, 0.00000e+0, 3.26581e+0, 0.00000e+0, 3.13727e+0, 0.00000e+0, 0.00000e+0, -9.40825e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.01729e+0, 0.00000e+0, 5.25974e+0, 0.00000e+0, 9.87940e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:55.986, 2.56426e+1, 0.00000e+0, 6.26304e+2, 0.00000e+0, 1.51191e+4, 0.00000e+0, 2.60362e+1, 0.00000e+0, 6.35918e+2, 0.00000e+0, 5.00175e+2, 0.00000e+0, 3.40299e+1, 0.00000e+0, 3.38162e+1, 0.00000e+0, 3.26704e+0, 0.00000e+0, 3.13723e+0, 0.00000e+0, 0.00000e+0, -9.40769e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.00200e+0, 0.00000e+0, 5.25978e+0, 0.00000e+0, 9.87965e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:56.981, 2.60958e+1, 0.00000e+0, 6.26172e+2, 0.00000e+0, 1.51344e+4, 0.00000e+0, 2.64968e+1, 0.00000e+0, 6.35794e+2, 0.00000e+0, 5.00083e+2, 0.00000e+0, 3.40302e+1, 0.00000e+0, 3.38179e+1, 0.00000e+0, 3.26703e+0, 0.00000e+0, 3.13687e+0, 0.00000e+0, 0.00000e+0, -9.40769e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.01523e+0, 0.00000e+0, 5.26010e+0, 0.00000e+0, 9.88152e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:57.976, 2.64506e+1, 0.00000e+0, 6.26499e+2, 0.00000e+0, 1.51128e+4, 0.00000e+0, 2.68565e+1, 0.00000e+0, 6.36113e+2, 0.00000e+0, 5.00139e+2, 0.00000e+0, 3.40292e+1, 0.00000e+0, 3.38212e+1, 0.00000e+0, 3.26789e+0, 0.00000e+0, 3.13666e+0, 0.00000e+0, 0.00000e+0, -9.40713e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.99001e-1, 0.00000e+0, 5.26025e+0, 0.00000e+0, 9.88244e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:58.971, 2.66491e+1, 0.00000e+0, 6.25904e+2, 0.00000e+0, 1.50886e+4, 0.00000e+0, 2.70574e+1, 0.00000e+0, 6.35493e+2, 0.00000e+0, 5.00061e+2, 0.00000e+0, 3.40275e+1, 0.00000e+0, 3.38185e+1, 0.00000e+0, 3.26813e+0, 0.00000e+0, 3.13805e+0, 0.00000e+0, 0.00000e+0, -9.40713e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.00908e+0, 0.00000e+0, 5.26042e+0, 0.00000e+0, 9.88347e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:13:59.973, 2.67292e+1, 0.00000e+0, 6.25838e+2, 0.00000e+0, 1.50822e+4, 0.00000e+0, 2.71385e+1, 0.00000e+0, 6.35421e+2, 0.00000e+0, 5.00141e+2, 0.00000e+0, 3.40252e+1, 0.00000e+0, 3.38218e+1, 0.00000e+0, 3.26856e+0, 0.00000e+0, 3.13850e+0, 0.00000e+0, 0.00000e+0, -9.40653e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.97009e-1, 0.00000e+0, 5.26060e+0, 0.00000e+0, 9.88454e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:14:00.972, 2.69095e+1, 0.00000e+0, 6.25505e+2, 0.00000e+0, 1.50758e+4, 0.00000e+0, 2.73214e+1, 0.00000e+0, 6.35080e+2, 0.00000e+0, 5.00064e+2, 0.00000e+0, 3.40229e+1, 0.00000e+0, 3.38157e+1, 0.00000e+0, 3.26882e+0, 0.00000e+0, 3.13803e+0, 0.00000e+0, 0.00000e+0, -9.40653e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.00402e+0, 0.00000e+0, 5.26074e+0, 0.00000e+0, 9.88534e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:14:01.972, 2.70317e+1, 0.00000e+0, 6.25944e+2, 0.00000e+0, 1.50708e+4, 0.00000e+0, 2.74453e+1, 0.00000e+0, 6.35522e+2, 0.00000e+0, 5.00104e+2, 0.00000e+0, 3.40210e+1, 0.00000e+0, 3.38282e+1, 0.00000e+0, 3.26801e+0, 0.00000e+0, 3.13713e+0, 0.00000e+0, 0.00000e+0, -9.40590e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.00402e+0, 0.00000e+0, 5.26088e+0, 0.00000e+0, 9.88616e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:14:02.969, 2.71126e+1, 0.00000e+0, 6.25722e+2, 0.00000e+0, 1.50444e+4, 0.00000e+0, 2.75267e+1, 0.00000e+0, 6.35279e+2, 0.00000e+0, 5.00107e+2, 0.00000e+0, 3.40181e+1, 0.00000e+0, 3.38281e+1, 0.00000e+0, 3.26867e+0, 0.00000e+0, 3.13775e+0, 0.00000e+0, 0.00000e+0, -9.40590e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.00200e+0, 0.00000e+0, 5.26115e+0, 0.00000e+0, 9.88780e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:14:03.971, 2.72273e+1, 0.00000e+0, 6.25317e+2, 0.00000e+0, 1.51165e+4, 0.00000e+0, 2.76452e+1, 0.00000e+0, 6.34915e+2, 0.00000e+0, 5.00058e+2, 0.00000e+0, 3.40187e+1, 0.00000e+0, 3.38347e+1, 0.00000e+0, 3.26909e+0, 0.00000e+0, 3.13815e+0, 0.00000e+0, 0.00000e+0, -9.40543e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.98004e-1, 0.00000e+0, 5.26121e+0, 0.00000e+0, 9.88815e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:14:04.967, 2.73780e+1, 0.00000e+0, 6.25314e+2, 0.00000e+0, 1.51158e+4, 0.00000e+0, 2.77982e+1, 0.00000e+0, 6.34911e+2, 0.00000e+0, 5.00129e+2, 0.00000e+0, 3.40153e+1, 0.00000e+0, 3.38295e+1, 0.00000e+0, 3.26895e+0, 0.00000e+0, 3.13717e+0, 0.00000e+0, 0.00000e+0, -9.40543e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 1.00604e+0, 0.00000e+0, 5.26134e+0, 0.00000e+0, 9.88893e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
08/09/2023 16:14:05.969, 2.75335e+1, 0.00000e+0, 6.25410e+2, 0.00000e+0, 1.50898e+4, 0.00000e+0, 2.79554e+1, 0.00000e+0, 6.34992e+2, 0.00000e+0, 5.00067e+2, 0.00000e+0, 3.40101e+1, 0.00000e+0, 3.38471e+1, 0.00000e+0, 3.26913e+0, 0.00000e+0, 3.13747e+0, 0.00000e+0, 0.00000e+0, -9.40493e-1, 0.00000e+0, -4.60149e+0, 0.00000e+0, 9.95025e-1, 0.00000e+0, 5.26166e+0, 0.00000e+0, 9.89082e+1, 0.00000e+0, 2.00000e+1, 1.80000e+1, 3, -1, Disabled
