millis,stampunix,datetime,RH%,tempC,CH4smV, CH4rmV, VbatmV, K33_RH, K33_Temp, K33_CO2, SampleNumber, PumpCycle
5711998, 1683288415, 2023/5/5 12:6:55, 65.50, 24.80, 259.88, 1840.88, 4082.03, 59.59, 27.84, 526.00, 2855, 1
5713998, 1683288417, 2023/5/5 12:6:57, 65.50, 24.80, 260.06, 1841.25, 4082.03, 59.59, 27.84, 526.00, 2856, 1
5715998, 1683288419, 2023/5/5 12:6:59, 65.50, 24.80, 260.06, 1840.88, 4082.03, 59.59, 27.84, 526.00, 2857, 1
5717999, 1683288421, 2023/5/5 12:7:1, 65.50, 24.80, 260.06, 1840.69, 4091.80, 59.59, 27.84, 526.00, 2858, 1
5719999, 1683288423, 2023/5/5 12:7:3, 65.50, 24.80, 260.06, 1840.88, 4086.91, 59.59, 27.84, 526.00, 2859, 1
5722000, 1683288425, 2023/5/5 12:7:5, 65.60, 24.80, 260.06, 1840.69, 4086.91, 59.59, 27.84, 526.00, 2860, 1
5724000, 1683288427, 2023/5/5 12:7:7, 65.50, 24.80, 259.88, 1840.88, 4082.03, 59.39, 27.82, 527.00, 2861, 1
5726000, 1683288429, 2023/5/5 12:7:9, 65.50, 24.80, 260.06, 1841.25, 4082.03, 59.39, 27.82, 527.00, 2862, 1
5728000, 1683288431, 2023/5/5 12:7:11, 65.50, 24.80, 260.06, 1840.88, 4086.91, 59.39, 27.82, 527.00, 2863, 1
5729998, 1683288433, 2023/5/5 12:7:13, 65.60, 24.80, 260.06, 1840.69, 4082.03, 59.39, 27.82, 527.00, 2864, 1
5731998, 1683288435, 2023/5/5 12:7:15, 65.60, 24.80, 260.06, 1840.88, 4082.03, 59.39, 27.82, 527.00, 2865, 1
5733999, 1683288437, 2023/5/5 12:7:17, 65.60, 24.80, 260.06, 1840.69, 4047.85, 59.39, 27.82, 527.00, 2866, 1
5735999, 1683288439, 2023/5/5 12:7:19, 65.60, 24.80, 260.06, 1840.88, 4042.97, 59.39, 27.82, 527.00, 2867, 1
5737998, 1683288441, 2023/5/5 12:7:21, 65.60, 24.80, 260.25, 1840.88, 4086.91, 59.39, 27.82, 527.00, 2868, 1
5739999, 1683288443, 2023/5/5 12:7:23, 65.60, 24.80, 260.25, 1840.50, 4086.91, 59.39, 27.82, 527.00, 2869, 1
5741999, 1683288445, 2023/5/5 12:7:25, 65.60, 24.80, 260.44, 1840.50, 4086.91, 59.39, 27.82, 527.00, 2870, 1
5744000, 1683288447, 2023/5/5 12:7:27, 65.60, 24.80, 260.25, 1840.69, 4082.03, 59.64, 27.82, 530.00, 2871, 1
5745998, 1683288449, 2023/5/5 12:7:29, 65.60, 24.80, 260.25, 1840.69, 4082.03, 59.64, 27.82, 530.00, 2872, 1
5747999, 1683288451, 2023/5/5 12:7:31, 65.60, 24.80, 260.25, 1840.69, 4082.03, 59.64, 27.82, 530.00, 2873, 1
5749999, 1683288453, 2023/5/5 12:7:33, 65.70, 24.80, 260.25, 1840.88, 4082.03, 59.64, 27.82, 530.00, 2874, 1
5751999, 1683288455, 2023/5/5 12:7:35, 65.60, 24.80, 260.44, 1840.88, 4082.03, 59.64, 27.82, 530.00, 2875, 1
5753998, 1683288457, 2023/5/5 12:7:37, 65.70, 24.80, 260.44, 1841.44, 4082.03, 59.64, 27.82, 530.00, 2876, 1
5756000, 1683288459, 2023/5/5 12:7:39, 65.70, 24.80, 260.44, 1841.06, 4082.03, 59.64, 27.82, 530.00, 2877, 1
5758000, 1683288461, 2023/5/5 12:7:41, 65.70, 24.80, 260.25, 1841.06, 4086.91, 59.64, 27.82, 530.00, 2878, 1
5760000, 1683288463, 2023/5/5 12:7:43, 65.70, 24.80, 260.25, 1841.25, 4086.91, 59.64, 27.82, 530.00, 2879, 1
5761999, 1683288465, 2023/5/5 12:7:45, 65.70, 24.80, 260.44, 1841.44, 4086.91, 59.64, 27.82, 530.00, 2880, 1
5763999, 1683288467, 2023/5/5 12:7:47, 65.70, 24.80, 260.44, 1841.25, 4082.03, 59.60, 27.82, 530.00, 2881, 1
5765999, 1683288469, 2023/5/5 12:7:49, 65.70, 24.80, 260.44, 1841.44, 4082.03, 59.60, 27.82, 530.00, 2882, 1
5768000, 1683288471, 2023/5/5 12:7:51, 65.70, 24.80, 260.44, 1841.25, 4082.03, 59.60, 27.82, 530.00, 2883, 1
5769999, 1683288473, 2023/5/5 12:7:53, 65.70, 24.80, 260.44, 1841.44, 4082.03, 59.60, 27.82, 530.00, 2884, 1
5772000, 1683288475, 2023/5/5 12:7:55, 65.70, 24.80, 260.44, 1841.25, 4082.03, 59.60, 27.82, 530.00, 2885, 1
5774000, 1683288477, 2023/5/5 12:7:57, 65.70, 24.80, 260.44, 1841.25, 4082.03, 59.60, 27.82, 530.00, 2886, 1
5775998, 1683288479, 2023/5/5 12:7:59, 65.70, 24.80, 260.25, 1841.06, 4082.03, 59.60, 27.82, 530.00, 2887, 1
5777998, 1683288481, 2023/5/5 12:8:1, 65.70, 24.80, 260.44, 1841.06, 4086.91, 59.60, 27.82, 530.00, 2888, 1
5779998, 1683288483, 2023/5/5 12:8:3, 65.70, 24.80, 260.44, 1841.25, 4086.91, 59.60, 27.82, 530.00, 2889, 1
5781999, 1683288485, 2023/5/5 12:8:5, 65.80, 24.80, 260.44, 1841.44, 4086.91, 59.60, 27.82, 530.00, 2890, 1
5783999, 1683288487, 2023/5/5 12:8:7, 65.70, 24.80, 260.44, 1841.25, 4082.03, 59.93, 27.87, 528.00, 2891, 1
5785999, 1683288489, 2023/5/5 12:8:9, 65.80, 24.80, 260.63, 1841.44, 4082.03, 59.93, 27.87, 528.00, 2892, 1
5788000, 1683288491, 2023/5/5 12:8:11, 65.80, 24.80, 260.63, 1841.44, 4082.03, 59.93, 27.87, 528.00, 2893, 1
5789999, 1683288493, 2023/5/5 12:8:13, 65.80, 24.80, 260.63, 1841.44, 4082.03, 59.93, 27.87, 528.00, 2894, 1
5791998, 1683288495, 2023/5/5 12:8:15, 65.80, 24.80, 260.63, 1841.63, 4082.03, 59.93, 27.87, 528.00, 2895, 1
5793998, 1683288497, 2023/5/5 12:8:17, 65.80, 24.80, 260.63, 1841.25, 4082.03, 59.93, 27.87, 528.00, 2896, 1
5796000, 1683288499, 2023/5/5 12:8:19, 65.80, 24.90, 260.63, 1841.25, 4082.03, 59.93, 27.87, 528.00, 2897, 1
5797999, 1683288501, 2023/5/5 12:8:21, 65.80, 24.90, 260.63, 1841.44, 4086.91, 59.93, 27.87, 528.00, 2898, 1
5799999, 1683288503, 2023/5/5 12:8:23, 65.80, 24.80, 260.63, 1841.44, 4086.91, 59.93, 27.87, 528.00, 2899, 1
5801999, 1683288505, 2023/5/5 12:8:25, 65.80, 24.80, 260.63, 1841.44, 4086.91, 59.93, 27.87, 528.00, 2900, 1
5803999, 1683288507, 2023/5/5 12:8:27, nan, nan, 260.81, 1841.81, 4082.03, 59.94, 27.86, 528.00, 2901, 1
5805999, 1683288509, 2023/5/5 12:8:29, 65.80, 24.80, 260.81, 1841.63, 4082.03, 59.94, 27.86, 528.00, 2902, 1
5807998, 1683288511, 2023/5/5 12:8:31, 65.80, 24.80, 260.81, 1841.44, 4082.03, 59.94, 27.86, 528.00, 2903, 1
5809998, 1683288513, 2023/5/5 12:8:33, 65.80, 24.80, 260.81, 1841.63, 4082.03, 59.94, 27.86, 528.00, 2904, 1
5811999, 1683288515, 2023/5/5 12:8:35, 65.80, 24.90, 261.00, 1841.81, 4082.03, 59.94, 27.86, 528.00, 2905, 1
5813999, 1683288517, 2023/5/5 12:8:37, 65.80, 24.80, 260.81, 1841.81, 4082.03, 59.94, 27.86, 528.00, 2906, 1
5815998, 1683288519, 2023/5/5 12:8:39, 65.80, 24.80, 260.81, 1841.81, 4082.03, 59.94, 27.86, 528.00, 2907, 1
5817999, 1683288521, 2023/5/5 12:8:41, 65.80, 24.80, 261.00, 1841.81, 4086.91, 59.94, 27.86, 528.00, 2908, 1
5819999, 1683288523, 2023/5/5 12:8:43, 65.90, 24.80, 260.81, 1841.63, 4086.91, 59.94, 27.86, 528.00, 2909, 1
5821999, 1683288525, 2023/5/5 12:8:45, 65.90, 24.80, 260.81, 1841.44, 4086.91, 59.94, 27.86, 528.00, 2910, 1
5824000, 1683288527, 2023/5/5 12:8:47, 65.90, 24.80, 261.00, 1841.44, 4082.03, 60.04, 27.84, 526.00, 2911, 1
5825999, 1683288529, 2023/5/5 12:8:49, 65.90, 24.80, 260.81, 1841.44, 4082.03, 60.04, 27.84, 526.00, 2912, 1
5828000, 1683288531, 2023/5/5 12:8:51, 65.90, 24.80, 261.00, 1841.44, 4082.03, 60.04, 27.84, 526.00, 2913, 1
5829999, 1683288533, 2023/5/5 12:8:53, 65.90, 24.80, 261.19, 1841.44, 4082.03, 60.04, 27.84, 526.00, 2914, 1
5831999, 1683288535, 2023/5/5 12:8:55, 65.90, 24.80, 261.38, 1841.25, 4082.03, 60.04, 27.84, 526.00, 2915, 1
5833999, 1683288537, 2023/5/5 12:8:57, 65.90, 24.80, 261.56, 1841.44, 4082.03, 60.04, 27.84, 526.00, 2916, 1
5836000, 1683288539, 2023/5/5 12:8:59, 65.90, 24.80, 261.56, 1841.44, 4082.03, 60.04, 27.84, 526.00, 2917, 1
5837999, 1683288541, 2023/5/5 12:9:1, 65.90, 24.80, 261.56, 1841.44, 4086.91, 60.04, 27.84, 526.00, 2918, 1
5839998, 1683288543, 2023/5/5 12:9:3, 65.90, 24.80, 261.75, 1841.63, 4086.91, 60.04, 27.84, 526.00, 2919, 1
5841998, 1683288545, 2023/5/5 12:9:5, 65.90, 24.80, 261.56, 1841.44, 4086.91, 60.04, 27.84, 526.00, 2920, 1
5843998, 1683288547, 2023/5/5 12:9:7, 66.00, 24.90, 261.75, 1841.44, 4082.03, 60.05, 27.87, 527.00, 2921, 1
5845999, 1683288549, 2023/5/5 12:9:9, 65.90, 24.90, 261.75, 1841.25, 4082.03, 60.05, 27.87, 527.00, 2922, 1
5847999, 1683288551, 2023/5/5 12:9:11, 65.90, 24.90, 261.75, 1841.44, 4082.03, 60.05, 27.87, 527.00, 2923, 1
5850000, 1683288553, 2023/5/5 12:9:13, 66.00, 24.80, 261.56, 1841.44, 4082.03, 60.05, 27.87, 527.00, 2924, 1
5851999, 1683288555, 2023/5/5 12:9:15, 66.00, 24.80, 261.56, 1841.63, 4082.03, 60.05, 27.87, 527.00, 2925, 1
5853999, 1683288557, 2023/5/5 12:9:17, 66.00, 24.80, 261.38, 1841.44, 4082.03, 60.05, 27.87, 527.00, 2926, 1
5855998, 1683288559, 2023/5/5 12:9:19, 66.00, 24.80, 261.19, 1841.44, 4082.03, 60.05, 27.87, 527.00, 2927, 1
5857998, 1683288561, 2023/5/5 12:9:21, 66.00, 24.80, 261.19, 1841.44, 4086.91, 60.05, 27.87, 527.00, 2928, 1
5859999, 1683288563, 2023/5/5 12:9:23, 66.00, 24.80, 261.19, 1841.63, 4086.91, 60.05, 27.87, 527.00, 2929, 1
5861999, 1683288565, 2023/5/5 12:9:25, 66.00, 24.80, 261.19, 1841.63, 4086.91, 60.05, 27.87, 527.00, 2930, 1
5864000, 1683288567, 2023/5/5 12:9:27, 66.00, 24.80, 261.19, 1841.63, 4082.03, 59.96, 27.88, 520.00, 2931, 1
5866000, 1683288569, 2023/5/5 12:9:29, 66.00, 24.90, 261.19, 1841.44, 4082.03, 59.96, 27.88, 520.00, 2932, 1
5868000, 1683288571, 2023/5/5 12:9:31, 66.10, 24.80, 261.19, 1841.63, 4082.03, 59.96, 27.88, 520.00, 2933, 1
5869999, 1683288573, 2023/5/5 12:9:33, 66.10, 24.80, 261.00, 1841.44, 4082.03, 59.96, 27.88, 520.00, 2934, 1
5872000, 1683288575, 2023/5/5 12:9:35, 66.10, 24.80, 261.19, 1841.81, 4082.03, 59.96, 27.88, 520.00, 2935, 1
5873998, 1683288577, 2023/5/5 12:9:37, nan, nan, 261.19, 1841.81, 4082.03, 59.96, 27.88, 520.00, 2936, 1
5875999, 1683288579, 2023/5/5 12:9:39, 66.00, 24.90, 261.00, 1841.63, 4082.03, 59.96, 27.88, 520.00, 2937, 1
5877999, 1683288581, 2023/5/5 12:9:41, 66.00, 24.90, 261.19, 1841.81, 4086.91, 59.96, 27.88, 520.00, 2938, 1
5879999, 1683288583, 2023/5/5 12:9:43, 66.10, 24.80, 261.19, 1842.00, 4086.91, 59.96, 27.88, 520.00, 2939, 1
5881999, 1683288585, 2023/5/5 12:9:45, 66.10, 24.80, 261.00, 1841.81, 4086.91, 59.96, 27.88, 520.00, 2940, 1
5883999, 1683288587, 2023/5/5 12:9:47, 66.10, 24.80, 260.81, 1841.63, 4082.03, 60.10, 27.85, 521.00, 2941, 1
5885999, 1683288589, 2023/5/5 12:9:49, 66.10, 24.80, 260.81, 1841.44, 4082.03, 60.10, 27.85, 521.00, 2942, 1
5887998, 1683288591, 2023/5/5 12:9:51, 66.10, 24.80, 261.00, 1841.81, 4082.03, 60.10, 27.85, 521.00, 2943, 1
5889998, 1683288593, 2023/5/5 12:9:53, 66.10, 24.80, 260.81, 1841.63, 4082.03, 60.10, 27.85, 521.00, 2944, 1
5891999, 1683288595, 2023/5/5 12:9:55, 66.10, 24.80, 260.81, 1841.63, 4082.03, 60.10, 27.85, 521.00, 2945, 1
5894000, 1683288597, 2023/5/5 12:9:57, 66.10, 24.80, 260.81, 1841.81, 4082.03, 60.10, 27.85, 521.00, 2946, 1
5895999, 1683288599, 2023/5/5 12:9:59, 66.10, 24.90, 260.81, 1841.63, 4082.03, 60.10, 27.85, 521.00, 2947, 1
5897999, 1683288601, 2023/5/5 12:10:1, 66.10, 24.90, 260.81, 1841.63, 4086.91, 60.10, 27.85, 521.00, 2948, 1
5899999, 1683288603, 2023/5/5 12:10:3, 66.10, 24.80, 260.81, 1841.63, 4086.91, 60.10, 27.85, 521.00, 2949, 1
5901999, 1683288605, 2023/5/5 12:10:5, 66.20, 24.80, 260.81, 1842.00, 4086.91, 60.10, 27.85, 521.00, 2950, 1
5904000, 1683288607, 2023/5/5 12:10:7, 66.20, 24.80, 260.81, 1841.44, 4082.03, 60.36, 27.84, 523.00, 2951, 1
5905999, 1683288609, 2023/5/5 12:10:9, 66.20, 24.80, 260.81, 1841.63, 4082.03, 60.36, 27.84, 523.00, 2952, 1
5907999, 1683288611, 2023/5/5 12:10:11, 66.20, 24.80, 260.81, 1841.63, 4082.03, 60.36, 27.84, 523.00, 2953, 1
5909999, 1683288613, 2023/5/5 12:10:13, 66.20, 24.80, 261.00, 1841.81, 4082.03, 60.36, 27.84, 523.00, 2954, 1
5911999, 1683288615, 2023/5/5 12:10:15, 66.20, 24.80, 260.81, 1841.63, 4082.03, 60.36, 27.84, 523.00, 2955, 1
5913999, 1683288617, 2023/5/5 12:10:17, 66.20, 24.90, 260.81, 1841.25, 4082.03, 60.36, 27.84, 523.00, 2956, 1
5915999, 1683288619, 2023/5/5 12:10:19, 66.20, 24.90, 261.00, 1841.44, 4082.03, 60.36, 27.84, 523.00, 2957, 1
5917999, 1683288621, 2023/5/5 12:10:21, 66.20, 24.90, 261.00, 1841.63, 4086.91, 60.36, 27.84, 523.00, 2958, 1
5919998, 1683288623, 2023/5/5 12:10:23, 66.20, 24.80, 261.00, 1841.63, 4086.91, 60.36, 27.84, 523.00, 2959, 1
5921998, 1683288625, 2023/5/5 12:10:25, 66.20, 24.80, 261.00, 1841.44, 4086.91, 60.36, 27.84, 523.00, 2960, 1
5923999, 1683288627, 2023/5/5 12:10:27, 66.20, 24.90, 261.00, 1841.63, 4082.03, 60.41, 27.85, 519.00, 2961, 1
5925999, 1683288629, 2023/5/5 12:10:29, 66.30, 24.90, 261.00, 1841.63, 4082.03, 60.41, 27.85, 519.00, 2962, 1
5927999, 1683288631, 2023/5/5 12:10:31, 66.30, 24.90, 261.00, 1841.81, 4082.03, 60.41, 27.85, 519.00, 2963, 1
5929999, 1683288633, 2023/5/5 12:10:33, 66.30, 24.90, 261.00, 1841.44, 4082.03, 60.41, 27.85, 519.00, 2964, 1
5931998, 1683288635, 2023/5/5 12:10:35, 66.30, 24.90, 261.00, 1841.81, 4082.03, 60.41, 27.85, 519.00, 2965, 1
5934000, 1683288637, 2023/5/5 12:10:37, 66.30, 24.90, 261.00, 1841.63, 4086.91, 60.41, 27.85, 519.00, 2966, 1
5936000, 1683288639, 2023/5/5 12:10:39, 66.30, 24.80, 261.00, 1842.00, 4086.91, 60.41, 27.85, 519.00, 2967, 1
5937999, 1683288641, 2023/5/5 12:10:41, 66.30, 24.80, 261.19, 1841.81, 4091.80, 60.41, 27.85, 519.00, 2968, 1
5939999, 1683288643, 2023/5/5 12:10:43, 66.30, 24.80, 261.19, 1842.19, 4086.91, 60.41, 27.85, 519.00, 2969, 1
5941999, 1683288645, 2023/5/5 12:10:45, 66.30, 24.80, 261.19, 1842.19, 4086.91, 60.41, 27.85, 519.00, 2970, 1
5944000, 1683288647, 2023/5/5 12:10:47, 66.40, 24.90, 261.19, 1842.19, 4082.03, 60.39, 27.82, 520.00, 2971, 1
5945999, 1683288649, 2023/5/5 12:10:49, 66.30, 24.80, 261.19, 1842.19, 4082.03, 60.39, 27.82, 520.00, 2972, 1
5947999, 1683288651, 2023/5/5 12:10:51, 66.40, 24.90, 261.19, 1842.38, 4082.03, 60.39, 27.82, 520.00, 2973, 1
5950000, 1683288653, 2023/5/5 12:10:53, 66.30, 24.80, 261.19, 1842.19, 4082.03, 60.39, 27.82, 520.00, 2974, 1
5951998, 1683288655, 2023/5/5 12:10:55, 66.40, 24.90, 261.19, 1842.19, 4086.91, 60.39, 27.82, 520.00, 2975, 1
5953998, 1683288657, 2023/5/5 12:10:57, 66.40, 24.80, 261.19, 1842.19, 4082.03, 60.39, 27.82, 520.00, 2976, 1
5955999, 1683288659, 2023/5/5 12:10:59, 66.40, 24.80, 261.38, 1842.19, 4082.03, 60.39, 27.82, 520.00, 2977, 1
5957999, 1683288661, 2023/5/5 12:11:1, 66.40, 24.90, 261.38, 1842.19, 4086.91, 60.39, 27.82, 520.00, 2978, 1
5960000, 1683288663, 2023/5/5 12:11:3, 66.40, 24.90, 261.38, 1842.19, 4086.91, 60.39, 27.82, 520.00, 2979, 1
5962000, 1683288665, 2023/5/5 12:11:5, 66.40, 24.90, 261.19, 1842.56, 4086.91, 60.39, 27.82, 520.00, 2980, 1
5963999, 1683288667, 2023/5/5 12:11:7, 66.40, 24.80, 261.19, 1842.19, 4082.03, 60.70, 27.83, 527.00, 2981, 1
5965999, 1683288669, 2023/5/5 12:11:9, 66.40, 24.90, 261.00, 1842.19, 4082.03, 60.70, 27.83, 527.00, 2982, 1
5967998, 1683288671, 2023/5/5 12:11:11, 66.40, 24.90, 261.00, 1841.81, 4082.03, 60.70, 27.83, 527.00, 2983, 1
5969998, 1683288673, 2023/5/5 12:11:13, 66.40, 24.90, 261.00, 1842.19, 4082.03, 60.70, 27.83, 527.00, 2984, 1
5971999, 1683288675, 2023/5/5 12:11:15, 66.40, 24.90, 260.81, 1842.38, 4082.03, 60.70, 27.83, 527.00, 2985, 1
5973999, 1683288677, 2023/5/5 12:11:17, 66.40, 24.90, 260.81, 1842.19, 4082.03, 60.70, 27.83, 527.00, 2986, 1
5975999, 1683288679, 2023/5/5 12:11:19, 66.40, 24.90, 260.81, 1842.00, 4082.03, 60.70, 27.83, 527.00, 2987, 1
5977999, 1683288681, 2023/5/5 12:11:21, 66.40, 24.90, 261.00, 1842.19, 4086.91, 60.70, 27.83, 527.00, 2988, 1
5979999, 1683288683, 2023/5/5 12:11:23, 66.40, 24.90, 261.00, 1842.00, 4086.91, 60.70, 27.83, 527.00, 2989, 1
5981999, 1683288685, 2023/5/5 12:11:25, 66.40, 24.90, 261.00, 1842.00, 4086.91, 60.70, 27.83, 527.00, 2990, 1
5984000, 1683288687, 2023/5/5 12:11:27, 66.50, 24.90, 261.19, 1842.00, 4082.03, 60.71, 27.87, 527.00, 2991, 1
5985998, 1683288689, 2023/5/5 12:11:29, 66.50, 24.90, 261.19, 1842.00, 4082.03, 60.71, 27.87, 527.00, 2992, 1
5987999, 1683288691, 2023/5/5 12:11:31, 66.40, 24.90, 261.38, 1842.00, 4082.03, 60.71, 27.87, 527.00, 2993, 1
5989999, 1683288693, 2023/5/5 12:11:33, 66.40, 24.90, 261.38, 1842.19, 4082.03, 60.71, 27.87, 527.00, 2994, 1
5992000, 1683288695, 2023/5/5 12:11:35, 66.40, 24.90, 261.38, 1842.19, 4082.03, 60.71, 27.87, 527.00, 2995, 1
5993999, 1683288697, 2023/5/5 12:11:37, 66.50, 24.90, 261.38, 1842.38, 4082.03, 60.71, 27.87, 527.00, 2996, 1
5995999, 1683288699, 2023/5/5 12:11:39, 66.50, 24.90, 261.38, 1842.56, 4082.03, 60.71, 27.87, 527.00, 2997, 1
5998000, 1683288701, 2023/5/5 12:11:41, 66.50, 24.90, 261.38, 1842.19, 4086.91, 60.71, 27.87, 527.00, 2998, 1
5999998, 1683288703, 2023/5/5 12:11:43, 66.50, 24.90, 261.38, 1842.19, 4086.91, 60.71, 27.87, 527.00, 2999, 1
6001999, 1683288705, 2023/5/5 12:11:45, 66.50, 24.90, 261.19, 1842.19, 4086.91, 60.71, 27.87, 527.00, 3000, 1
6003999, 1683288707, 2023/5/5 12:11:47, 66.50, 24.90, 261.19, 1842.19, 4082.03, 60.72, 27.84, 529.00, 3001, 1
6005999, 1683288709, 2023/5/5 12:11:49, 66.50, 24.90, 261.19, 1842.19, 4082.03, 60.72, 27.84, 529.00, 3002, 1
6007999, 1683288711, 2023/5/5 12:11:51, 66.50, 24.90, 261.00, 1842.38, 4086.91, 60.72, 27.84, 529.00, 3003, 1
6009999, 1683288713, 2023/5/5 12:11:53, 66.50, 24.90, 261.00, 1842.38, 4082.03, 60.72, 27.84, 529.00, 3004, 1
6012000, 1683288715, 2023/5/5 12:11:55, 66.50, 24.90, 261.00, 1842.56, 4082.03, 60.72, 27.84, 529.00, 3005, 1
6014000, 1683288718, 2023/5/5 12:11:58, 66.50, 24.90, 261.19, 1842.19, 4082.03, 60.72, 27.84, 529.00, 3006, 1
6015998, 1683288720, 2023/5/5 12:12:0, 66.50, 24.90, 261.19, 1842.19, 4082.03, 60.72, 27.84, 529.00, 3007, 1
6017999, 1683288721, 2023/5/5 12:12:1, 66.50, 24.90, 261.19, 1842.00, 4091.80, 60.72, 27.84, 529.00, 3008, 1
6019999, 1683288724, 2023/5/5 12:12:4, 66.50, 24.90, 261.19, 1842.19, 4086.91, 60.72, 27.84, 529.00, 3009, 1
6021999, 1683288726, 2023/5/5 12:12:6, 66.50, 24.90, 261.19, 1842.00, 4086.91, 60.72, 27.84, 529.00, 3010, 1
6023999, 1683288728, 2023/5/5 12:12:8, nan, nan, 261.38, 1842.38, 4082.03, 60.90, 27.87, 522.00, 3011, 1
6025999, 1683288730, 2023/5/5 12:12:10, 66.50, 24.90, 261.38, 1842.00, 4082.03, 60.90, 27.87, 522.00, 3012, 1
6027999, 1683288732, 2023/5/5 12:12:12, 66.50, 24.90, 261.38, 1842.19, 4082.03, 60.90, 27.87, 522.00, 3013, 1
6029999, 1683288734, 2023/5/5 12:12:14, 66.50, 24.90, 261.38, 1842.19, 4082.03, 60.90, 27.87, 522.00, 3014, 1
6031998, 1683288736, 2023/5/5 12:12:16, 66.50, 24.90, 261.56, 1842.19, 4082.03, 60.90, 27.87, 522.00, 3015, 1
6033998, 1683288738, 2023/5/5 12:12:18, 66.60, 24.90, 261.56, 1842.00, 4082.03, 60.90, 27.87, 522.00, 3016, 1
6036000, 1683288740, 2023/5/5 12:12:20, 66.60, 24.90, 261.75, 1842.00, 4082.03, 60.90, 27.87, 522.00, 3017, 1
6038000, 1683288742, 2023/5/5 12:12:22, 66.60, 24.90, 261.75, 1842.00, 4091.80, 60.90, 27.87, 522.00, 3018, 1
6039999, 1683288744, 2023/5/5 12:12:24, 66.60, 24.90, 261.94, 1842.00, 4091.80, 60.90, 27.87, 522.00, 3019, 1
6041999, 1683288746, 2023/5/5 12:12:26, 66.60, 24.90, 261.94, 1842.00, 4086.91, 60.90, 27.87, 522.00, 3020, 1
6043999, 1683288748, 2023/5/5 12:12:28, 66.60, 24.90, 261.94, 1842.00, 4082.03, 60.72, 27.86, 526.00, 3021, 1
6045999, 1683288750, 2023/5/5 12:12:30, 66.60, 24.90, 261.94, 1841.81, 4082.03, 60.72, 27.86, 526.00, 3022, 1
6048000, 1683288752, 2023/5/5 12:12:32, 66.60, 24.90, 262.13, 1842.00, 4082.03, 60.72, 27.86, 526.00, 3023, 1
6049999, 1683288754, 2023/5/5 12:12:34, 66.60, 24.90, 262.13, 1841.81, 4082.03, 60.72, 27.86, 526.00, 3024, 1
6051998, 1683288756, 2023/5/5 12:12:36, 66.60, 24.90, 262.13, 1842.19, 4082.03, 60.72, 27.86, 526.00, 3025, 1
6054000, 1683288758, 2023/5/5 12:12:38, 66.60, 24.90, 262.13, 1842.00, 4082.03, 60.72, 27.86, 526.00, 3026, 1
6056000, 1683288760, 2023/5/5 12:12:40, 66.70, 24.80, 262.13, 1842.00, 4082.03, 60.72, 27.86, 526.00, 3027, 1
6058000, 1683288762, 2023/5/5 12:12:42, 66.70, 24.80, 261.94, 1842.19, 4091.80, 60.72, 27.86, 526.00, 3028, 1
6059999, 1683288764, 2023/5/5 12:12:44, 66.70, 24.90, 261.94, 1842.00, 4086.91, 60.72, 27.86, 526.00, 3029, 1
6061999, 1683288766, 2023/5/5 12:12:46, 66.70, 24.90, 261.94, 1841.81, 4086.91, 60.72, 27.86, 526.00, 3030, 1
6063998, 1683288768, 2023/5/5 12:12:48, 66.70, 24.90, 262.13, 1842.00, 4082.03, 60.99, 27.84, 517.00, 3031, 1
6065999, 1683288770, 2023/5/5 12:12:50, 66.70, 24.90, 262.13, 1841.81, 4082.03, 60.99, 27.84, 517.00, 3032, 1
6067999, 1683288772, 2023/5/5 12:12:52, 66.70, 24.90, 262.13, 1842.19, 4082.03, 60.99, 27.84, 517.00, 3033, 1
6069999, 1683288774, 2023/5/5 12:12:54, 66.60, 24.90, 262.31, 1842.19, 4082.03, 60.99, 27.84, 517.00, 3034, 1
6071999, 1683288776, 2023/5/5 12:12:56, 66.70, 24.90, 262.31, 1842.38, 4082.03, 60.99, 27.84, 517.00, 3035, 1
6074000, 1683288778, 2023/5/5 12:12:58, 66.70, 24.90, 262.13, 1842.38, 4082.03, 60.99, 27.84, 517.00, 3036, 1
6076000, 1683288780, 2023/5/5 12:13:0, 66.70, 24.90, 262.13, 1842.38, 4082.03, 60.99, 27.84, 517.00, 3037, 1
6077999, 1683288782, 2023/5/5 12:13:2, 66.70, 24.90, 261.94, 1842.38, 4086.91, 60.99, 27.84, 517.00, 3038, 1
6079998, 1683288784, 2023/5/5 12:13:4, nan, nan, 261.75, 1842.00, 4086.91, 60.99, 27.84, 517.00, 3039, 1
6081999, 1683288786, 2023/5/5 12:13:6, nan, nan, 261.75, 1842.19, 4086.91, 60.99, 27.84, 517.00, 3040, 1
6084000, 1683288788, 2023/5/5 12:13:8, 66.70, 24.90, 261.94, 1842.19, 4082.03, 61.13, 27.84, 521.00, 3041, 1
6085999, 1683288790, 2023/5/5 12:13:10, 66.70, 24.90, 261.94, 1842.00, 4082.03, 61.13, 27.84, 521.00, 3042, 1
6088000, 1683288792, 2023/5/5 12:13:12, 66.80, 24.90, 262.13, 1841.81, 4082.03, 61.13, 27.84, 521.00, 3043, 1
6089999, 1683288794, 2023/5/5 12:13:14, 66.70, 24.90, 262.13, 1842.19, 4082.03, 61.13, 27.84, 521.00, 3044, 1
6092000, 1683288796, 2023/5/5 12:13:16, 66.80, 24.90, 262.13, 1842.00, 4086.91, 61.13, 27.84, 521.00, 3045, 1
